紫***下,精选口味限量版月饼730g,,0,1,美心月饼，绝对是月饼界的傲娇和扛把子！美心美心，吃了真的美到心里！口口相传的好口碑造就了美心月饼的传世经典！毫不夸张的说，你如果品尝了第一口美心月饼，就绝对不会再买其它品牌的月饼了！我是去年第一次买它，入口的一瞬间，彻底颠覆了我对月饼已有的甜腻难吃的思维定势。今年果断买它，因为一见钟情它的美貌盒子。包装实在太精致了，月饼盒实在是神仙颜值！里面的月饼更让我为之倾倒！真的感叹是什么样的配料和烘焙大师赐予它难以忘怀的美味！莲蓉月饼绵软中满口香甜，有了咸蛋黄的映衬却又不甜腻，甜咸口味相得益彰。豆沙月饼软糯可口，让人回味无穷。五仁月饼营养和味觉同时在线，吃了使人身心愉悦。实在太满意美心月饼的品质！全家人在美心月饼的陪伴下，度过了一个难忘美好的中秋！我把无数的赞誉都给它，下一个中秋，依然选它！,2019-09-14 10:35:13
s***o,美心传统七星伴明月月饼1350g,,0,1,月饼非常好，包装大气、上档次，送礼很有面子，美心月饼的口感也是比较好，信得过产品。跟*猫相比，价格有优惠，发货也快，此外，京东快递超级快，今天拍明天准时送到，是我选择京东购买的直接理由。,2020-09-26 23:08:31
u***y,美心精装八宝月饼675g,,0,2,今年买的四件香港美心月饼第三件，美心八宝月饼，一盒集多款口感不同风味的月饼，莲蓉蛋黄、豆沙、五仁等等，各不相同，但是都很好吃，不油腻，入口即化，真的很好吃。,2020-10-02 20:52:28
g***4,美心精装八宝月饼675g,,0,3,京东的物流就是很快，第二天就到了，速度有保障的，而且每个月饼都是完整的，没有裂开，用来送礼送别人不怕，没担忧。原价268，当天活动价格-20后，用了全品类的优惠券10元，一共减去了30元的价格。还算可以的了，味道可是真的很不错的。,2020-09-14 21:01:31
****u,美心金装彩月月饼420g,,0,0,给自己、亲戚、父母都选的美心。嘻嘻&hellip;就是为了支持美心，味道好，实在，不是很甜，很好、以后中秋节就都是美心了，以前只吃过蛋卷，没想到月饼也这么好，物流速度老快了,2021-09-13 15:50:17
唐***菜,美心精装八宝月饼675g,,0,0,每年都会买美心家的月饼，他们家的月饼确实好吃，比起其他品牌的月饼不管是从口感上还是精美上都非常不错，送人确实有面子，如果自己在家和家里人分享吃的话也非常不错，口感上非常丰富，真心好吃！唯一的缺点就是太贵了，希望性价比更高些就更好了！,2020-09-25 20:59:34
铁***8,美心果仁五仁月饼740g,,0,0,确实是高质量的月饼，皮薄馅多，五仁月饼果仁非常丰富饱满，经典的味道，简约而恰到好处的包装，一切都很完美。非要挑点刺的话，蜜饯用的稍多了点，整体过甜了一点。,2020-09-29 21:45:07
s***e,美心果仁五仁月饼740g,,0,0,"1.很好吃的正宗广式五仁月饼。馅的甜度，柔软度都刚刚好，非常喜欢，月饼香味自然，甜而不腻。
2.独立包装，第二天就送货上门。建议两个分吃一个，一人独食会太撑。",2021-09-13 00:03:05
R***9,美心双黄豆沙月饼740g,,0,1,美心双黄豆沙月饼?真的好好吃哦?！最喜欢吃豆沙?，这次买个美心的双蛋黄月饼?吃吃看，确实名不虚传，非常好吃。豆沙很细腻柔软，蛋黄是双黄的，一切开蛋黄就流油，看着非常有食欲。家里人也都说很好吃。虽然价格比较贵，不过一年一次也不算什么了。五星好评。,2020-10-12 19:28:18
南***侠,美心双黄白莲蓉月饼740g,,0,0,美心月饼确实不错，特别是双黄莲，不仅在香港，大陆也很有名。首先，个人感觉是比较实在，不像大陆的很多都盒子很大很重，月饼却很轻，没占多少，而且做的也不好吃，味道口感比较差，美心的吃起来也不油腻，所以后来送人基本都是送美心，特别是大陆内地的朋友领导感觉很合适、也有特色。前几年中秋前都会专门去香港买月饼，现在京东自营有了店，在内地送人基本就可以上京东买了再送，确实很放心，很方便！,2020-09-20 14:11:33
慧***澜,美心双黄白莲蓉月饼740g,,0,3,买来送人的，包装很好 盒子看起来很有质感，比较精致、颜值高，没仔细看好像没有破损碎掉的，日期新鲜，保质期也还可以 挺长的，软软的，奶香味很浓很浓，看了看配料表，这款月饼里属它最复杂 就是太贵了，感觉送人还行，自己吃真是有点太贵了。物流还是很给力了，快递小哥服务态度也很好。,2020-09-28 00:54:31
****醉,美心精选口味限量版月饼730g,,0,1,京东商城促销力度很大大，隔日达真心快，日期新鲜。大名鼎鼎的美心月饼最爱传统风味，虽然流心的也好吃?家人都喜欢蛋黄莲蓉和五仁的。同时一起订的原味蛋卷好好吃，蛋香浓郁家人都很喜欢。今年中秋国庆同一天，一家人驱车出游中秋晚餐在服务区吃月饼赏月别有风味,2020-10-03 23:11:47
a***0,美心双黄白莲蓉月饼740g,,2,3,应该是真品，纯正香港制造，还有繁体的防伪查询码，应该不是广东这边制造做的，物流也很给力，很快就送到了，依旧是经典的传统口味,2020-09-10 19:02:04
滴***9,美心精装八宝月饼650g,,1,67,因为看了人民日报的推送，你才特意买的这个牌子的月饼，嗯，包装可以说很简洁很大方，颜色呢就是很高档的这种金棕色，打开之后那里面有一个很好的盒子，里面是8块月饼，明天早上喝咖啡，吃月饼，推荐买。支持美心，加油香港。,2019-09-08 22:38:57
-***-,美心传统七星伴明月月饼1350g,,0,0,价格方面偏贵点进口、品牌、口碑也值这个价。其次包装方面，有礼盒外加一个手提袋，商品符合度一致，礼盒很精美，有雕刻，形状很新颖。再有就是物流包装细节很到位配送人员也是很用心，态度很好速度快。总体来说很好的一次购物体验。,2020-09-23 15:34:05
某***1,美心双黄白莲蓉月饼740g,,0,0,京东送货速度快东西是正品，口感特别好，这些年一直在京东上购买还能省快递费，真的特别不错，就是有时候价格会比市场上卖得高支持京东非常不错。,2020-11-26 18:16:30
椰***0,美心精装八宝月饼675g,,0,0,香港的美心和大班冰皮月饼都是很有名的，往年都是买的稻香村的今年换换口味，吃起来感觉皮更细腻，里面的馅也没那么甜，不会很腻，南方的月饼确实要比北方的更加精致些，味道更好些，家里人都喜欢，又入手几盒准备送亲戚朋友。,2020-09-29 08:57:29
l***a,美心陈皮月饼360g,,3,1,很好吃的豆沙月饼，我的最爱，美心的月饼，对得起她这个大品牌豆沙不是很甜，然后品质非常棒，我认为为的话就是美味不可多得的东东支持香港原创哦,2019-09-23 03:35:43
独***客,莲蓉740g,,0,1,送礼只好，质量不错，品质保证,2015-01-09 10:35:11
s***1,美心传统七星伴明月月饼1350g,,0,0,盒子的四个角都坏了，快递也超时1天，京东最差的一次购物体验，要不是急着送礼就退货了,2021-09-19 13:07:53
****j,美心金装彩月月饼420g,,0,0,完美！,2021-09-19 13:07:50
V***9,美心双黄白莲蓉月饼740g,,0,0,美心月饼确实味道非常好，大品牌就是有保障，物有所值，尽管价格不便宜，但是一分价钱一分货，还是非常满意的，物流速度也很快。自己吃的东西还是应该买好一些有保障的。,2021-09-19 13:02:51
5***m,美心双黄白莲蓉月饼740g,,0,0,不错不错，就是有点小贵。,2021-09-19 12:53:28
1***g,美心精装八宝月饼675g,,0,0,包装太差，退货,2021-09-19 12:50:05
f***t,美心双黄白莲蓉月饼740g,,0,0,还没吃，给家里买的，希望口味不错,2021-09-19 12:47:02
f***t,美心双黄白莲蓉月饼740g,,0,0,还没吃，给家里买的，希望口味不错,2021-09-19 12:46:45
****a,美心双黄白莲蓉月饼740g,,0,0,没礼品袋谁买这东西，拿个铁盒子去送人吗,2021-09-19 12:45:25
****j,美心精装八宝月饼675g,,0,0,连个手提袋都没有，怎么送人？,2021-09-19 12:43:22
****m,美心传统七星伴明月月饼1350g,,0,0,垃圾包装,2021-09-19 12:39:51
j***活,,,0,2,相信美心的品质，一如既往的好吃，吃了一大块了还是停不下来，甜度适中，味道也是超级棒，很符合年轻人的口味，豆沙香糯，蛋黄香气四溢，一级棒,2019-09-20 16:03:23
u***3,美心双黄白莲蓉月饼740g,,0,0,物美价廉，服务态度特别好，物流速度特别快,2020-09-10 01:57:41
米***界,精选口味限量版月饼730g,,0,0,香港美心月饼，月饼中的精品，包装好，外观精美，是送人的最佳选择。美心月饼也是我家的最爱，香甜软糯，味美可口，每逢佳节会有不少亲朋好友送来美心月饼，我们也会买各种各样的月饼送给亲朋好友。支持美心月饼，支持京东。,2019-09-10 18:14:26
e***y,美心精装八宝月饼675g,,0,0,非常棒的月饼，看了很长时间才下手，价格有点小贵，但是送礼嘛，也无所谓了。美心的月饼包装很有档次，属于低调奢华的，很有品味很喜欢，月饼本身味道也很好,2020-11-07 13:25:38
****b,美心双黄莲蓉月饼740g,,0,0,非常好、美心月饼一直都是我非常喜欢的品牌、月饼很好吃、送人也非常的高端、大气、上档次、 物流很快、快递小哥哥态度也很好、 到了之后月饼没有破碎包装非常完美、赶上活动购买也非常合适、下回还会继续回购的。,2020-10-10 22:13:21
悠***3,美心双黄豆沙月饼740g,,0,0,美心月饼我一直购买，大概有十年时间了，送客户和朋友也是相当体面的！这款双黄豆沙月饼，口感是相当好，豆沙细腻，入口即化，双黄也是名不虚传的，出油很多不收很咸，恰到好处的味道才是最棒的！每年都要买上几盒，家里孩子也是特别爱吃，大品牌值得信赖，以后还会继续购买，京东自营比起实体店还便宜一些，棒棒哒?,2020-10-26 04:02:24
u***c,精选口味限量版月饼730g,,0,0,不知道啥味道，也没尝尝，就送人了，不过包装很精美，外边很美观。,2018-09-19 09:19:05
某***1,美心双黄白莲蓉月饼740g,,0,0,年年都在京东买，送货速度特别快，口感很好，正品有保证，还有发票，送客户远地方快递不用管，直接送到客户手上，京东的物流到的地方很赞，送货速度快赞赞赞，支持京东支持京东,2020-11-25 19:31:00
c***1,美心精装八宝月饼650g,,0,0,配送满了，过完中秋节才收到。,2019-09-14 14:36:35
y***3,美心精装八宝月饼650g,,0,0,买了两盒不一样的，很多种口味，美心月饼真的是名不虚传，很好吃，也不会甜腻，值得购买！,2019-09-29 07:42:37
拣***巴,美心精装八宝月饼675g,,0,1,京东包装很用心，放了慢慢的防碰撞的气泡，最大限度的防止在运输过程中完成月饼破损。其次，美心月饼包装精致，包装设计大方精细。此款包装月饼口味丰富，总有一种口味适合您。收到的是8月1批次生产，真是走亲访友的不二选择！,2020-09-17 13:43:00
何***下,美心双黄白莲蓉月饼740g,,0,0,京东品质值得信赖，送货小哥哥的态度也是超级好，月饼特别好吃！,2018-08-23 16:13:21
****j,美心双黄白莲蓉月饼740g,,0,0,中国香港美心月饼收到了。美心月饼质量非常好?，包装设计非常精致，每年都会买。美心白莲蓉月饼馅足，白莲蓉加上双蛋黄，吃到嘴里白莲蓉清香，细腻，柔软。蛋黄金黄沙沙的流油，绝配。非常好吃。是我家中秋佳节必备的佳品。欢迎朋友们赶快行动，购买美心月饼?不尝一尝是遗憾。京东快递给力，昨天晚上下单今天收到。,2020-09-09 17:09:21
s***o,美心传统七星伴明月月饼1350g,,0,0,要好好赞一赞送货小哥，我写错地址，小哥帮我送到收货地址联系我收货，我才发觉，不得已问问小哥能否帮忙送至公司，他爽快答应了，省下我不少麻烦，感谢感谢！着急送人，京东物流真的没话说，次日达是我选择京东最有说服力的理由。回到主题，月饼也很好，包装大气有点档次。,2020-09-25 08:05:41
阳***萱,美心精装八宝月饼675g,,0,0,中国香港 美心（Meixin）精装八宝 月饼礼盒 675g，中秋节快到了，一直在挑选送给妈妈的月饼，挑来挑去挑中了这款，美心月饼久负盛名，这款精装八宝是一大加七小，口味经典。直接由京东快递给妈妈，她收到非常高兴，专门拍了照片，品尝了低糖蛋黄莲蓉月饼，感觉口感非常细腻，非常好吃。妈妈满意，我就开心了?。,2020-09-18 21:22:00
****2,美心精选口味限量版月饼730g,,0,0,对美心月饼向来情有独钟，每年中秋节，都心心念念的。买的是双黄莲蓉等几种不同口味的6只装，720克，铁盒，外观高大上，月饼皮松松软软，内馅细腻加沙沙的咸蛋黄，甜而不腻，入口即化的感觉，味道令**连。京东快递很快，第二天就送到，非常称赞,2020-09-18 20:58:08
我***货,美心双黄白莲蓉月饼740g,,3,5,"皮薄油多，一口下去几乎全是馅料。
切开后，两颗饱满的咸蛋黄金黄流油，看起来诱人极了。再配上清香幼滑的白莲蓉馅、莲蓉馅，忍不住流口水！咬上一口，那香甜的莲蓉绵绵的、滑滑的，还带着丝丝清香。
里面的双蛋黄口感更是惊艳，沙酥绵密，还泛着一股淡淡的咸香。
莲子的甜香、咸蛋黄的咸香，在一甜一咸的变奏中，味蕾被它深深俘获。",2019-11-07 21:00:28
城***角,美心精装八宝月饼675g,,0,1,好吃的月饼，等不到过节就吃了一块。包装很好，外观图案精美，耐看。一分钱一分货，享受了一把。配有印刷精美的纸袋，送礼也是很不错的。但我还是觉得留着自己吃更好。京东物流依旧很快，快递小哥直接送到楼上家门口。,2020-09-18 13:07:36
汽***2,美心精装八宝月饼675g,,0,0,香港美心精装八宝月饼种草了很久，入手后很是满意。包装精美配套纸袋，很显高档大气。月饼很有奶香味，低糖且也不油腻，8个味道，满足家人的喜好。送礼也很体面过人，朋友很喜欢。物流非常快，第二天准时到达，完全物超所值。,2020-09-27 10:20:29
五***9,美心果仁五仁月饼740g,,0,0,美心月饼确实是高质量的月饼，皮薄馅多，五仁月饼果仁非常丰富饱满，经典味道。,2021-09-12 20:14:28
u***g,美心精装八宝月饼675g,,0,0,无外包装包裹保护包裹。月饼盒包装损坏严重，无手提袋。,2021-09-19 11:43:07
a***a,美心精装八宝月饼675g,,0,0,大东子，是京东的灵魂。确实牛,2021-09-19 11:38:14
盛***纹,美心传统七星伴明月月饼1350g,,0,0,此用户未填写评价内容,2021-09-19 11:37:40
盛***纹,美心传统七星伴明月月饼1350g,,0,0,500多的月饼收到居然没有包装袋，还要补发耽误我送礼的时间，糟糕的一次体验。下次都不会在京东买礼品了，不敢！,2021-09-19 11:37:22
y***n,美心精装八宝月饼675g,,0,0,袋子和月饼分开配送，时间上太不方便了。,2021-09-19 11:34:55
j***g,美心精装八宝月饼675g,,0,0,太差了，几百块的月饼，包装如此简陋，还有破损，美心太差。,2021-09-19 11:34:09
少***6,美心双黄白莲蓉月饼740g,,0,0,好,2021-09-19 11:31:26
s***班,美心精装八宝月饼675g,,0,0,拍完了但客服还是及时调了货，谢谢,2021-09-19 11:28:40
等***人,美心双黄白莲蓉月饼740g,,0,1,第一天原价，第二优惠50，第三天，直接5折不到。我们买早点就是冤大头是吧。,2021-09-19 11:27:28
c***b,美心双黄白莲蓉月饼740g,,0,0,好吃！！！,2021-09-19 11:25:12
笑***y,美心双黄白莲蓉月饼740g,,0,0,这个月饼是香港的，美心，大品牌，质量有保证，就是冲着这个来的，味道很好，很喜欢，包装也非常的精美，分量非常的足，好大的月饼。,2020-09-26 16:55:47
金***砖,美心精选口味限量版月饼730g,,0,1,月饼中港式月饼最受欢迎，港式月饼中美心和元朗月饼最有名，美心月饼更加注重时尚。尤其是双蛋黄月饼最受欢迎。每年中秋都会买很多美心月饼送老师，送亲友。大家都非常喜欢，虽然贵点，但是物有所值。吃的是一种情怀。,2020-09-11 10:11:29
奶***n,美心双黄白莲蓉月饼740g,,1,1,价格很贵，比国产的贵出好多，但是品质不错。首先卖相就好看，外观大气，没有过度包装，简约，打开包装垂涎欲滴。用料应该也很不错，打开月饼糖心都快流出来了，很香的样子，标准比国内的应该要好多了。送客户的好礼物。,2019-09-11 09:08:36
****5,美心精装八宝月饼675g,,0,0,"美心推出了很多的礼盒系列，我最喜欢的一款是美心精装八宝月饼礼盒。

?他里面是有八个不同的口味，双黄白莲蓉、松子仁白莲蓉、蛋黄白莲蓉、栗子豆沙、豆沙、五仁等馅料

里面的八种口味都是我喜欢吃的，每一种都爱不释手啊

他们的双黄白莲蓉都是外香里嫩！里面有满满的两个咸蛋黄再搭配莲蓉，嘴里的口感简直美翻~??

他们的栗子豆沙月饼也是翘楚！栗子和豆沙的碰撞，产生软糯绵绵的口感，简直太美妙~

这个经典的五仁月饼就不用多说啦！咬一口就是满满的扎实感！而且这个八种馅料的只在京东专供，还讲究的勒～??

哈哈哈 中秋月饼真的是太好吃啦！

月饼我的首选就是美心哦~没试过的可以试试！你会爱上这个味道滴???

而且在京东自营购买信心保证这?",2021-09-07 11:15:30
m***9,美心双黄莲蓉月饼740g,,0,0,"美心双黄莲蓉月饼礼盒，美年都是断货王。
红色盒子比金色盒子更喜庆，送长辈面子里子都很棒。
精选产自中国湘莲之乡的湖南湘潭莲子，白莲蓉清香幼滑，晶莹剔透，甜而不腻。上品咸蛋黄加了薄薄的冰皮，回味无穷。推荐，品质之选",2020-10-16 16:36:21
l***0,美心双黄莲蓉月饼礼盒740g,,0,2,京东自营到货速度没话说，东西质量也有保证，月饼非常好吃，口感细腻，甜度适中，蛋黄很新鲜，个人非常喜欢，陆续买了几盒都是袋子包装，到手盒子有的都挤变形了，唯独这次是用纸箱装的，完美，日期都是8月1号的。,2017-09-26 11:31:55
****z,美心精装八宝月饼675g,,0,0,关注了好几天的月饼，过节想买来送人，思来想去，还是美心的月饼好吃，亲戚是南方人，送美心不会错，月饼好吃，保质期又新鲜，送人有面子，一下买了两盒，包装也精致好看，京东物流很快，第二天就到货了,2020-09-22 08:39:14
米***呢,美心双黄白莲蓉月饼740g,,0,0,每年都会买美心月饼，这款真的是经典，块头儿也够大，双蛋黄莲蓉月饼很好吃，那么问题来了，你是南方人还是北方人？月饼切不切?,2019-10-28 14:22:19
****1,美心精装八宝月饼675g,,0,2,美心月饼确实好吃，超市买得贵了，网上便宜不少。送人比较好看，包装也比较环保，不是过度包装只图豪华，相反以质取胜，也比较实在。馅料精细，烤制出来自然也是入口即化，非常顺滑的感觉。我妈说吃了这个自然就看不上其它的品牌了。,2020-09-06 05:21:05
小***俣,美心双黄白莲蓉月饼740g,,0,0,每年都买流心和双黄莲蓉，薄皮大馅，吃了美心谁还会说不爱吃月饼呢。京东太棒了，又快有保真，主要是包装严实，月饼没有破损。太爱了！,2020-09-20 15:16:20
s***l,美心双黄白莲蓉月饼740g,,0,1,香港的美心月饼味道可口香软，甜度适中，非常可口，更主要的是价格比好利来的还便宜!?(???&thinsp;??????? ?)?每一块都是双黄的，好香啊！月饼现在太贵了，已经快要吃不起了，央视财经新闻说店家一年的利润都靠这些月饼来支撑了，真的是暴利行业呀,2020-10-14 07:02:20
****9,精选口味限量版月饼730g,,0,0,味道很好，调货也很迅速，是正品，包装完好，物流快，如果五仁的能再多一些就好了，大部分都是蛋黄的,2019-09-20 21:13:37
z***2,美心精装八宝月饼675g,,0,0,以前中秋节的时候买过香港美心月饼?，特别喜欢她的流心月饼，今年中秋给家人又选了这款月饼，没有选铁盒包装的，选的纸盒包装，看着也蛮好看的，这款有九块月饼，中间的是一个大月饼，切块里面有金黄的蛋黄流沙，软润香甜，口感细腻，甜度不是特别高的那种，很喜欢，非常满意。,2020-10-20 21:35:31
****d,美心低糖松子仁莲蓉月饼540g,,0,0,本人不是太喜欢蛋黄口味，血糖又偏高，看到这款松子的又是低糖的觉得很适合我。铁盒设计的挺雅致，看起来舒服，而且没有拿胶带粘四周，打开食用很方便。有外面的包装肯定不需要胶带了。明年继续买，美心大品牌，老板又正能量，支持！,2020-09-12 10:11:42
留***子,美心精装八宝月饼675g,,0,0,这款月饼品种比较多，还是京东自营美心的，质量很有保证，不会是假的。给爸妈买了过节吃，反馈确实好吃。活动价入手很合算，就认准京东自营美心了,2020-10-06 17:15:02
书***妈,美心低糖蛋黄白莲蓉月饼540g,,0,3,美心月饼，是吃过的月饼中最好的。月饼吃起来软糯，香甜可口，甜度适中，美味。外观大方，有形有样，着色均匀。包装设计精致优雅、高贵大气上档次。,2020-09-12 22:37:29
w***3,美心金装彩月月饼420g,,0,2,美心月饼是香港的大牌子月饼，我们去年也买了一次送朋友的，都说很好吃，今年继续选择美心这个牌子的，送礼很有面子啊，家里人也很爱吃,2020-10-06 00:09:03
****.,美心精装八宝月饼650g,,0,1,美心的口碑相当不错，一直以来都关注美心，每年都买美心送个客户，特别是今年香港的事情，让我知道美心这个品牌，不仅月饼美，做月饼的人心更美。为美心而打卡，赞一个！美心的月饼，我觉得美心月饼入口的感觉，略略带一点油感，闻起来香，入口滑，馅吃起来很有味道，莲蓉馅很足，蛋黄流黄，很是漂亮。送客户很大方体面。为美心点赞！,2019-09-25 17:03:32
小***克,美心精选口味限量版月饼730g,,0,0,这个外包装的盒子太好看了，很有特色，自用送礼都很适合。里面一共六块月饼，都是传统月饼，包括蛋黄白莲蓉，双黄莲蓉，还有豆沙和五仁的，用料考究，都很好吃，蛋黄还流油那种，非常不错。现在太多新派月饼，吃吃这种传统馅儿料的也很不错。,2021-09-06 07:36:44
五***9,美心双黄白莲蓉月饼740g,,0,0,美心双黄白莲蓉最经典的，莲蓉很纯正细腻，吃起来香而不腻，好吃?,2021-09-12 20:11:55
****P,美心双黄豆沙月饼740g,,0,0,非常好吃,2021-09-19 10:27:21
陈***姐,美心精装八宝月饼675g,,0,0,包装精美发货快，活动价格优惠,2021-09-19 10:22:42
****6,美心双黄白莲蓉月饼740g,,0,0,一直买这个牌很多年了，加油！！！,2021-09-19 10:22:12
Y***Z,美心精装八宝月饼675g,,0,0,下载,2021-09-19 10:20:24
佳***8,美心低糖蛋黄白莲蓉月饼540g,,0,0,每年必买的月饼，低糖健康，口感更好。,2021-09-19 10:17:58
4***l,美心传统七星伴明月月饼1350g,,0,0,口感细腻，味道刚刚好，也不会甜到腻；非常好吃,2021-09-19 10:17:19
溪***石,美心双黄白莲蓉月饼740g,,0,0,图片上有手提袋，到货连手提带都没有,2021-09-19 10:15:00
u***d,美心金装彩月月饼420g,,0,0,味道还行吧，有点甜，不过确实要口感要细腻一点，价格也确实要贵点。,2021-09-19 10:12:19
乡***老,美心双黄白莲蓉月饼740g,,0,0,没附手提袋，缺人性化，考虑不周全,2021-09-19 10:06:00
天***灭,美心精装八宝月饼675g,,0,0,包装精美高大上，送礼佳品。,2021-09-19 10:06:00
****0,美心双黄白莲蓉月饼740g,,1,0,香港制造的美心月饼，莲蓉和蛋黄口感非常好，每年买来送给公司大客户，自家也爱吃这款月饼。,2020-09-11 20:40:00
津***咪,美心陈皮豆沙月饼420g,,0,0,在京东自营买的美心陈皮豆沙馅月饼，精美铁盒包装，里面有六个小月饼。单纯的豆沙馅月饼会觉得过于甜腻，加了新会陈皮中和，味道好极了，一次吃两个也不会腻。,2021-08-31 22:13:39
l***y,美心双黄白莲蓉月饼740g,,0,0,收到月饼，比想象中的好看，月饼很大实惠，中秋佳节送礼首选,2019-09-05 11:14:58
尤***w,美心精选口味限量版月饼730g,,0,0,看了好久的月饼?最后还是选择老牌子美心，吃起来也非常放心的，希望不要让我失望哦，好吃会继续回购，就是价格不便宜。如果有活动就更好啦！包装铁盒很漂亮以后可以做收纳用,2020-09-16 18:28:46
1***p,美心陈皮豆沙月饼420g,,0,0,这个牌子坚持好几年了！今年统一买了四盒陈皮豆沙，给妈妈和自己家，全家都爱这个人口味的！买了十几盒给部门同事，蛋黄莲蓉和豆沙的！还有那个低糖的吃起来不好吃，不过人家血糖高也没办法！总之，口感细腻，不油很好的经典月饼！,2020-10-05 11:38:11
n***0,美心双黄白莲蓉月饼740g,,0,0,风格依旧，就是冲这个风格买来送人的，我也吃过了同商家同品种的这个月饼，很享受美好的口感和味道，软软糯糯，有着莲子香，真的喜欢，明年再见吧。,2020-10-02 11:41:00
b***d,美心精装八宝月饼650g,,0,2,京东送货快，服务好，产品质量都很不错！不用去香港排队了！客服服务态度挺好！,2018-09-11 21:05:59
画***儿,美心果仁五仁月饼740g,,0,0,每年吃一次，可算又买到美心月饼了，产地为香港，京东自营的，当天发货第二天就收货了，伍仁馅料最好吃的一款，一起买了好几盒，一盒四块，个头挺大的，馅料实足，老人孩子都爱吃，外包装也很好，没有过度包装，铁皮盒子还能装点其他东西，真的挺好,2020-09-14 08:53:00
G***l,美心双黄白莲蓉月饼740g,,0,0,非常喜欢美心月饼，真材实料，口感很细腻。之前买过流心蛋黄月饼，这次买的是最传统的双黄白莲蓉。量很大，虽然只有四个，但是每个都很大个，感觉一个月饼一次一家人分着吃会刚刚好。盒子上有防伪二维码，应该是正品无误。送货很快，好评。,2020-09-17 22:15:45
l***0,美心双黄白莲蓉月饼740g,,0,1,自营速度没的说，质量也有保证，日期是8月1号的，个人非常喜欢这个味道，口感纯正，非常满意，还会回购！,2017-09-20 17:21:49
y***8,美心精选口味限量版月饼730g,,0,0,送礼首选,2021-09-19 09:39:06
y***8,美心精选口味限量版月饼730g,,0,0,很上档次,2021-09-19 09:38:54
z***m,美心金装彩月月饼420g,,0,0,很好的月饼，价格也很美丽,2021-09-19 09:38:42
y***8,美心精选口味限量版月饼730g,,0,0,不错哦，外包装大气,2021-09-19 09:38:35
w***7,美心精装八宝月饼675g,,0,0,没有想象中好，也没有盒的密封包装,2021-09-19 09:38:12
y***8,美心精选口味限量版月饼730g,,0,0,送礼合适,2021-09-19 09:38:09
y***8,美心精选口味限量版月饼730g,,0,0,大气上档次,2021-09-19 09:37:52
y***8,美心精选口味限量版月饼730g,,0,0,首选的中秋礼物,2021-09-19 09:37:38
y***8,美心精选口味限量版月饼730g,,0,0,连续四年购买了,2021-09-19 09:37:18
y***8,美心精选口味限量版月饼730g,,0,0,送客户很好,2021-09-19 09:36:56
东***刘,美心陈皮豆沙月饼420g,,0,0,"外皮陈皮的味道把握的很好
豆沙馅也是不甜不腻刚刚好
价格使我感觉得到尊贵气质
吃完我就寂寞空虚怀疑人生",2020-11-03 18:47:35
w***3,美心双黄莲蓉月饼740g,,0,0,超级好吃的月饼，美心月饼，香港制造爱国月饼，一定要支持一下，价格略贵，但是爱国月饼，大家一起支持，味道真的很不错，吃完了，还会回购送礼，真的很难得出手，朋友吃了还拍照发朋友圈,2021-08-22 22:37:30
s***2,美心双黄豆沙月饼740g,,0,0,买个香港的美心月饼made in hong kong。对美心的品质质量和口感都非常的放心，美辛是爱国的月饼，非常棒的月饼，好吃的月饼，我和身边的朋友都喜欢买美心的月饼，买了一次又一次推荐给大家，都来买好好吃的月饼。,2020-10-08 13:14:00
隔***叔,美心精选口味限量版月饼730g,,0,0,不错，发货速度超快，包装也完美，自用送人都非常不错，好评，还会继续回购！！,2021-09-13 11:17:46
u***d,美心果仁五仁月饼740g,,0,0,"1、传统花色的铁盒包装，一盒四块。家里有老人喜欢五仁口味，年年必买款。不用犹豫选别家。品质始终如一。
2、五仁月饼最挑馅料的新鲜度。一旦某种不够新鲜绝对影响口感。美心家的产品质量绝对可靠。馅料饱满度也是做到极致。热量随高，切开分享还是可以满足下味蕾的需求。
（不是苏式的那种层层软糯，也不是京味五仁那种青红加杂的复杂，最纯粹的松子、杏仁、芝麻的清香）",2020-09-26 18:33:30
****1,美心精装八宝月饼675g,,1,0,中秋节就快到了，过节需要吃月饼。美心月饼质量很好，馅料非常细腻，所有品种吃了都喜欢。已经买了很多次，各种包装不一样，都很好看，送人也比较拿得出手。,2020-09-13 17:41:31
赜***垚,美心精选口味限量版月饼730g,,0,0,京东商城物流速度真的是快，快递包装也很完美。打开快递包装，里面商品没有一点破损的，快递师傅确实很用心。商品包装是铁盒的，看上去很高大上。有一种港式经典的回味。月饼的口味有好几种，有一款蛋黄味的，是我最喜欢吃的。,2020-10-25 10:56:28
野***夫,美心双黄莲蓉月饼740g,,0,0,"太漂亮了吧，拿到货以后就被惊艳到了，太漂亮了，非常高大上，铁盒吃完月饼后还可以利用一下装别的东西，性价比也非常高，月饼也非常好，非常好吃，这是买来自己吃的，全家人都说好吃都喜欢吃，甜甜的也不腻，以后会继续回购！
在京东买东西非常放心，物流快，质量好",2020-10-06 09:43:37
天***花,美心果仁五仁月饼740g,,1,0,"美心月饼?很有名，爱吃五仁的，特地买了一盒尝尝。
铁盒子的包装精美、完好无损，??点甜，配料足口感饱满，只是甜味掩盖了?本身的口味。考虑?自己的身体状况，还是浅尝即可。
物流快。",2020-09-13 11:54:45
