"['金尊中秋广式豆沙水果蛋黄莲蓉', '月饼', '礼盒装手工送礼500g 500g七星伴月']",2000+,金尊食品旗舰店,59.90,https://item.jd.com/10034432894496.html
"['京东超市', '\t\n小', '月饼', '广式中秋手工酥皮莲蓉味蛋黄豆沙蛋黄1000G休闲零食散装批发 1000g混合口味24个']",5000+,嗨果帮京东自营旗舰店,39.80,https://item.jd.com/10031530991056.html
"['杏花楼 上海特产广式', '月饼', '多口味', '月饼', ' 五仁 豆沙 中秋节', '月饼', '散装100g经典散装莲蓉中华老字号 玫瑰豆沙']",5万+,杏花楼旗舰店,9.50,https://item.jd.com/13928093724.html
"['杏花楼 上海特产广式', '月饼', '多口味', '月饼', ' 五仁 豆沙 中秋节', '月饼', '散装100g经典散装莲蓉中华老字号 蛋黄莲蓉']",5万+,杏花楼旗舰店,10.80,https://item.jd.com/14267264622.html
"['广式五仁', '月饼', '1000g老式手工中秋软皮豆沙', '月饼', '散装 多口味礼盒装 精品五仁1000g(12个)']",1万+,书哲休闲食品专营店,24.00,https://item.jd.com/10020695168637.html
"['元朗 蛋黄', '月饼', ' 五仁双咸蛋黄白莲蓉火腿 黑松露流心散装老广东广州港式中秋节 火腿五仁150g  (1个装)']",1万+,元朗食品旗舰店,19.90,https://item.jd.com/10502620368.html
"['恩宝丰镇', '月饼', '多口味散装胡麻油', '月饼', '传统手工老式中秋内蒙古', '月饼', '特产 冰糖蜂蜜10枚 1550克']",2000+,李恩寳官方旗舰店,39.90,https://item.jd.com/72225733836.html
"['稻香村', '月饼', '礼盒中秋节礼品蛋黄莲蓉京式五仁企业团购高端 上品典礼1040g三层']",5000+,称心礼易食品专营店,268.00,https://item.jd.com/53336055447.html
"['日月坊老五仁', '月饼', '传统中秋手工老式', '月饼', '木糖醇广式黑芝麻椒盐花生冰糖玫瑰苏子水晶五仁', '月饼', '散装礼盒批发 经典五仁', '月饼', '500克（拍2送1）']",5000+,山行食品专营店,11.90,https://item.jd.com/10031771216283.html
"['米旗情满中秋广式', '月饼', '盒装550g多口味蛋黄白莲豆沙黑芝麻', '月饼', '礼盒团购']",5万+,米旗食品官方旗舰店,89.90,https://item.jd.com/53822273053.html
"['京东超市', '\t\n', '月饼', ' 稻香村', '月饼', '礼盒迷你', '月饼', '6味15饼510g稻香禧福']",50万+,京东自营月饼活动专区,36.00,https://item.jd.com/100014654612.html
"['皇冠世家 广式中秋节双黄蛋黄白莲蓉', '月饼', ' 散装老式豆沙馅手工 传统礼品送礼礼盒装 企业员工团购 100克双黄莲蓉8个装（散装简易纸盒，不配礼袋）']",1万+,皇冠世家食品旗舰店,29.90,https://item.jd.com/10035855504820.html
"['中秋广式', '月饼', '蛋黄莲蓉五仁黑芝麻豆沙水果味老式伍仁散装多口味团购批发100g 豆沙味100g']",2万+,桃潭兰花旗舰店,2.80,https://item.jd.com/31261406260.html
"['皇上皇酒家 广式散装', '月饼', '187.5g 中秋', '月饼', ' 蛋黄双黄莲蓉五仁豆沙', '月饼', ' 传统广东', '月饼', ' 双黄莲蓉187.5g  X 2个']",1万+,捷联食品专营店,29.00,https://item.jd.com/1657418564.html
"['广式水果', '月饼', '100枚一整箱5斤中秋散装多口味糕点点心零食水果味 八味混合1000克(约40枚)强烈']",2万+,能吃是福食品专营店,33.60,https://item.jd.com/10020852250140.html
"['京东超市', '\t\n五味和五味和礼562g8味18饼糕点礼盒办公室解馋零食糕点点心休闲零食 五味和礼']",200+,五味和食品京东官方自营旗舰店,19.90,https://item.jd.com/10036342794467.html
"['京东超市', '\t\n悠享时 桃山奶黄流心', '月饼', '礼盒 ', '月饼', '礼盒自营 绿豆糕曲奇饼干礼盒 节日送礼佳品 下午茶点心礼盒 中秋映月礼盒544g【3味流心', '月饼', '+八味绿豆糕】']",5万+,YOTIME京东自营官方旗舰店,139.00,https://item.jd.com/55018982882.html
"['月饼', ' 稻香村', '月饼', '礼盒中秋', '月饼', '五仁豆沙蛋黄莲蓉', '月饼', '企业团购福利 稻香金秋400g']",5000+,稻香村心诚专卖店,46.90,https://item.jd.com/52938476007.html
"['熙御园麻饼450g 四川成都特产休闲零食饼干芝麻饼传统手工糕点 小吃中秋送礼', '月饼', ' 早餐代餐零食年货 椒盐味']",2万+,礼信堂旗舰店,19.80,https://item.jd.com/28645997077.html
"['杏花楼 上海特产广式', '月饼', '多口味', '月饼', ' 五仁 豆沙 中秋节', '月饼', '散装100g经典散装莲蓉中华老字号 五仁']",5万+,杏花楼旗舰店,11.80,https://item.jd.com/13927917458.html
"['元朗荣华 中国香港制造  双黄白莲蓉 进口港式中秋', '月饼', '礼盒 四枚装 740g']",500+,元朗荣华裕品专卖店,188.00,https://item.jd.com/53066458555.html
"['杏花楼 中华老字号 玫瑰豆沙', '月饼', '100g 广式大', '月饼', '中秋', '月饼', '散装上海 糕点甜品']",2万+,杏花楼旗舰店,9.50,https://item.jd.com/11395112383.html
"['【金九旗舰店】金九', '月饼', '伍仁金腿手工大', '月饼', ' 广式火腿', '月饼', '中秋礼盒吴川金九五仁', '月饼', '礼盒2斤1000g装']",10万+,金九月饼旗舰店,228.00,https://item.jd.com/1234166514.html
"['京东超市', '\t\n悠享时 桃山奶黄流心', '月饼', '礼盒 ', '月饼', '礼盒自营 绿豆糕曲奇饼干礼盒 节日送礼佳品 下午茶点心礼盒 花好月圆礼盒760g【3味流心', '月饼', '+什锦曲奇】']",5万+,YOTIME京东自营官方旗舰店,169.00,https://item.jd.com/54150704454.html
